_id,applicant_id_token,age_band,ip_anonymised,email_hash,spending_behavior,processing_timestamp,applicant_info.gender,applicant_info.zip_code,financials.annual_income,financials.credit_history_months,financials.debt_to_income,financials.savings_balance,decision.loan_approved,decision.rejection_reason,loan_purpose,decision.interest_rate,decision.approved_amount,ssn_is_duplicate
app_382,ae3abb2243e21666a71d1f7d75b6c7a9ce67d3e00674d4cc529904af315cab6e,30-34,192.168.185.0,307b9413412f714a6ed5a7378b3d237f27bcd5fb4bb3b5ea17d77c24caaed9b0,"[{'category': 'Travel', 'amount': 838}, {'category': 'Insurance', 'amount': 415}, {'category': 'Utilities', 'amount': 545}]",,Male,10091.0,102000.0,12.0,0.42,26781.0,True,,,5.8,22000.0,False
app_383,f4dd9b01401741737f6735d70010d663bfb66c305d7db69381427cc43071b798,30-34,10.214.83.0,52730fa5d30b8db45228b166865645632e95b6aacd3f4fee111fa5dec52a349d,"[{'category': 'Shopping', 'amount': 452}]",,Male,10058.0,62000.0,0.0,0.38,23113.0,True,,,4.9,43000.0,False
app_384,30dc43c99a6b2613df93f6b03659323326f03107023ed19a6357102710d5a217,25-29,172.28.91.0,cd34ba4d59e277121b3dcafb6a4c87361547e873b2cbb227920d1f35546e52b7,"[{'category': 'Groceries', 'amount': 415}]",,Male,10004.0,46000.0,3.0,0.06,9529.0,True,,,2.6,60000.0,False
app_385,e984d5b29c26f79ea4663f1d56b622c0db28defb3d47177b38a0a1f907674cce,45-49,172.31.31.0,7c3d03827818ed6a90701b654da668ede81b2d390544d6beea97607a22d7be3c,"[{'category': 'Shopping', 'amount': 98}, {'category': 'Entertainment', 'amount': 181}]",,Female,90210.0,86000.0,44.0,0.39,27401.0,True,,,5.0,76000.0,False
app_386,1427dc22a7aced4d4d8a6283da597c9032a1f6857c5d9971835059e8593a2eeb,55-59,172.21.133.0,c93742b0bb3b5e2fc69aa1a11f4f685a8959d09d19e2e6fa71b44717225b4ac9,"[{'category': 'Rent', 'amount': 350}]",,Female,90283.0,84000.0,96.0,0.35,41312.0,True,,,4.7,66000.0,False
app_387,5d0b6f2a5abcb5dab29fbb7c2edf7f596449200579f390a9f0e1511a1757f66a,35-39,10.72.175.0,33b0af05455ca2ac479d5f1b207efb131f02952a17209dabf45368fdae30d74a,"[{'category': 'Entertainment', 'amount': 677}, {'category': 'Dining', 'amount': 514}, {'category': 'Alcohol', 'amount': 757}]",,Female,90243.0,83000.0,46.0,0.41,17222.0,True,,,5.4,23000.0,False
app_388,2cc3ceca5eb5cf8cd759ccbb1576ecf4cc490d3ba8796708e9427545f03e319b,30-34,172.18.118.0,74437010c952c5e4c19ff8052cc88ed9c979163f70fa472f8b6ece3e86ee587c,"[{'category': 'Entertainment', 'amount': 259}]",,Female,90296.0,100000.0,8.0,0.22,15898.0,False,algorithm_risk_score,,,,False
app_389,2883c505165398d68fd818447ae8dbd652c13fac63f6611561bdc2f0ab1412bb,20-24,192.168.162.0,7c96b3316628c8831bad05f6e7a4f41d51b2ed4290b5f2258db251c1ec046995,"[{'category': 'Transportation', 'amount': 337}]",,Male,10001.0,51000.0,12.0,0.33,17638.0,True,,,4.6,70000.0,False
app_390,6d4e703bb733d4c0672b9d49f49b828eca10a4307066cac40a02785764071475,45-49,10.72.130.0,e3d98fec7e7286f3d4e9c5b414b9aba33d1651a93b5f0117084920cf3553dfd2,"[{'category': 'Education', 'amount': 122}, {'category': 'Insurance', 'amount': 508}]",,Female,90224.0,68000.0,68.0,0.2,12310.0,True,,,5.3,63000.0,False
app_391,2d77adbd95653db6ab64d677a9d100d4dce425cfe89f4aa5fcc588ff5b132f04,60-64,192.168.93.0,c514469ec2ba48560777be8be98b9c2ddfc7f29fea5f6a5d7fec1d549557c875,"[{'category': 'Education', 'amount': 461}]",,Male,10044.0,69000.0,131.0,0.19,37029.0,True,,,4.9,65000.0,False
app_392,625a7cbeedbe92a3f02da3d37378ba926b767efc9aa93f17c1b3a81d110117ec,25-29,192.168.52.0,767d4832977831ebd913ea45b0650042857fb169d674556db01a58c193437636,"[{'category': 'Insurance', 'amount': 68}]",,Female,90217.0,56000.0,0.0,0.16,25551.0,True,,,4.5,39000.0,False
app_393,7041cbbc00834cfca68e208f117d3fa44a43fbefffc6c62d4fa0839b18529c02,25-29,172.27.210.0,afbaac280e0121cb1a1e25d5719c5abd15d861a9539baef9c808771205a02db4,"[{'category': 'Groceries', 'amount': 723}, {'category': 'Insurance', 'amount': 687}, {'category': 'Dining', 'amount': 651}]",,Male,10048.0,58000.0,21.0,0.14,10886.0,False,insufficient_credit_history,,,,False
app_394,4c298229a866636df00c2e1bb09924fd7cf127ede4f91c996b2940392e45f18f,25-29,192.168.66.0,f123004f0501f5d72c28fb600f4cf090f8a7c11e93cccdaf002544ff556936a9,"[{'category': 'Groceries', 'amount': 395}, {'category': 'Dining', 'amount': 545}]",,Female,90271.0,61000.0,54.0,0.16,16646.0,False,algorithm_risk_score,,,,False
app_395,24da7947f4e43ba98a91e13b15734100d1f07f4b3642dd56d1df1e8c103370c0,40-44,192.168.183.0,85154431eb3f42c399fd8be03595d48a6625c0a48ae6fe5490cc45a374d4f78a,"[{'category': 'Education', 'amount': 818}]",,Female,90226.0,151000.0,3.0,0.08,72478.0,True,,,4.2,46000.0,False
app_396,a748cf1332fbe34b336aa3533592ec3715009b7948a9c48fc9282836f65f4bc5,50-54,10.14.75.0,5bad237ef127060a686f54a5722628a7902cc23ace4a225ca597af35e4e1e6cc,"[{'category': 'Shopping', 'amount': 698}, {'category': 'Dining', 'amount': 284}, {'category': 'Groceries', 'amount': 206}]",,Female,10027.0,96000.0,124.0,0.2,33232.0,True,,,5.4,40000.0,False
app_397,3934741e5cd8ee3113e56217a10750ba32d98674862b8e78b0178b348775440e,45-49,172.27.220.0,3059b9f82e77579028c3d3b5b592f6d4970a704a14eb48ef4cd4713dc478c47d,"[{'category': 'Transportation', 'amount': 133}, {'category': 'Rent', 'amount': 597}]",,Female,90295.0,133000.0,113.0,0.35,39164.0,True,,,3.0,63000.0,False
app_398,b1555f1dac90539ef4c67504638a567b0f70c8b6a8d2df9ab0cda2a52e9e7f95,55-59,172.31.197.0,5513e613a9b73790f16562a231a1af89ef6e9517b8fbb2877a5dfa0a288fe49d,"[{'category': 'Rent', 'amount': 693}, {'category': 'Dining', 'amount': 481}, {'category': 'Fitness', 'amount': 373}]",,Female,90272.0,58000.0,92.0,0.14,20917.0,False,algorithm_risk_score,,,,False
app_399,1a86fc893841043f9a1f18a6a41e66a653e26454185030e76c4dbbc27fce8fcf,40-44,172.28.231.0,ab366ace95fd7a21912a98c1fd529660858d84594db5c5e01082c9773444b871,"[{'category': 'Groceries', 'amount': 630}]",,Female,10083.0,112000.0,116.0,0.31,34612.0,True,,,4.5,50000.0,False
app_400,32f3158052b4a3973b26d43da7ace68ab4f3c5a15f27c79e209c8ca922f348e9,25-29,192.168.109.0,1517fc74d12e7d165185291a7e9858516c25a0a8fe9bb48e652978578a2785a1,"[{'category': 'Travel', 'amount': 181}]",,Female,30034.0,48000.0,0.0,0.28,5953.0,True,,,4.7,27000.0,False
app_401,6537bd7e0be8b4b64f423fcd197b9df90d73a49730aa471ad3a36d7e60d2650e,50-54,172.27.207.0,ea4ef00c6d0e15a842deecb123132a03415b07bfb9a2c62ea7ba637b54c54189,"[{'category': 'Healthcare', 'amount': 355}]",,Male,10038.0,103000.0,29.0,0.39,21830.0,False,high_dti_ratio,,,,False
app_402,99799f9aab8e11804e5a20f7cad5eac81ecc5ee0ec9cb8ae2fb7dc3ceaacc15c,60-64,172.21.176.0,6b26e757204c760c0d1dcdd26140b76dffb7f0a3b375f4881a85b6f4a1971999,"[{'category': 'Education', 'amount': 482}]",,Female,90214.0,88000.0,27.0,,37281.0,True,,,3.2,17000.0,False
app_403,55c077bb44df17d70bcf9cb24465f71477c4c9045f77f40b4b30fd46b221d03a,45-49,192.168.227.0,debca7ef1df82a2964d83a2f89de90f79b7949c86204c3d38a8616fdefec9153,"[{'category': 'Transportation', 'amount': 291}]",,Male,10054.0,138000.0,96.0,0.09,55499.0,False,algorithm_risk_score,,,,False
app_404,1fff5739f476d2a0affd35343aa0ace12e3e646a31ba5f2060a1697b4255c43f,40-44,172.30.59.0,da4e58b7eb9fee84c83462f815f79110ecefa054f30745812819098b7198eda6,"[{'category': 'Insurance', 'amount': 841}, {'category': 'Fitness', 'amount': 325}]",,Male,10017.0,91000.0,31.0,0.32,2729.0,True,,,5.9,69000.0,False
app_405,859620a446c92d3ff224b10a2fe3e353b97cf8feb7c2501ee5ed2f9ebfb78b04,35-39,172.26.24.0,9ea836f88b8052ff50bd16275fce0e031f264bddfbc9904352cac85b6d489a69,"[{'category': 'Groceries', 'amount': 364}, {'category': 'Transportation', 'amount': 566}, {'category': 'Shopping', 'amount': 839}]",,Female,90202.0,48000.0,13.0,0.38,964.0,False,high_dti_ratio,,,,False
app_406,2837b676089c09f9faa25c75bc6e2d2febb9992d61c9ccef68ea4b8aab72eede,50-54,10.149.126.0,d19e9cbeb8bc4362659f8f23b5634a5500b624cabf03f4595fd3bf8ba118971f,"[{'category': 'Education', 'amount': 274}]",,Male,10099.0,106000.0,56.0,0.08,52422.0,True,,,5.4,18000.0,False
app_407,793aea075f55ab5c41a4d6343410f62c568613ead09ad7df358a98c8a49985af,35-39,192.168.53.0,a2175a08cffdeb69b55778388e73e9f2cf964112618622ab2a5e31294a92f474,"[{'category': 'Entertainment', 'amount': 52}, {'category': 'Fitness', 'amount': 606}, {'category': 'Insurance', 'amount': 781}]",,Male,10076.0,74000.0,31.0,0.26,32341.0,False,algorithm_risk_score,,,,False
app_408,fda91b0c4a5660094bfcfc3c6b33268b170f6435b3dbdcc582cd0debbd2247e0,55-59,172.27.203.0,7da5430a3237df870d95dfaae72988c7e5b83c6c889338af8d4a99257f8eacb1,"[{'category': 'Fitness', 'amount': 406}, {'category': 'Utilities', 'amount': 342}]",,Male,30022.0,74000.0,53.0,0.38,29820.0,True,,,4.8,37000.0,False
app_409,f46b7fbf2562782455f3eca6488e2ebe257eaf4b01d5a5037152f1d43c750a09,35-39,192.168.11.0,1e02b9cb3255c6c062a8fce156bad225a2eff25df89c79c95bde7cc8a1203dc9,"[{'category': 'Healthcare', 'amount': 292}, {'category': 'Utilities', 'amount': 285}]",,Female,90292.0,100000.0,70.0,0.18,15473.0,True,,,2.8,20000.0,False
app_410,d16f4ed9a1ac4d4594b02a23c5b0051a7fd5d54c8e0bd327570dd61f3efb53bb,30-34,192.168.30.0,3aabaa67bf5e602264e60813af8d92cc076af500f76eedf4212722efffe7f2e5,"[{'category': 'Dining', 'amount': 400}, {'category': 'Alcohol', 'amount': 638}]",,Male,10051.0,66000.0,6.0,0.24,30498.0,True,,,4.9,41000.0,False
app_411,2c20e08e22acf7e6ee245fab316ebfffb9855b06ba87b8516790ab60139e010a,30-34,172.21.242.0,2a05cb387ffd690bb88c0a9dc5028e5d96e37a299036ad0c67093a8d8860867c,"[{'category': 'Utilities', 'amount': 879}]",,Male,10041.0,64000.0,26.0,0.3,0.0,True,,,5.1,40000.0,False
app_412,1f24422b17201b65fe81e34fead71059ca50f785177894f6f05c330612afe8f5,25-29,10.158.159.0,4ba3790f78f6d4478501a4fdaea2f5c33ea4f7ccdfaa32b3ba926f0b9fc8fd65,"[{'category': 'Rent', 'amount': 334}]",,Male,10096.0,53000.0,61.0,0.43,25452.0,False,high_dti_ratio,,,,False
app_413,3491328181d737de742d56aab059ce95373e8f6e83aa0c2846c5790b3829ddaa,35-39,172.20.164.0,,"[{'category': 'Rent', 'amount': 856}]",,Male,10044.0,92000.0,30.0,0.3,41179.0,True,,,6.2,41000.0,False
app_414,b88c0c1097991f480c2c6b9699fc52ee97e746cbc066abf07c5ef5871db36b39,35-39,172.19.127.0,092c97bda761c6a3f058ba7291f3ca9b3fc4ffd63fc42ace4f310febb2bb0339,"[{'category': 'Insurance', 'amount': 794}]",,Male,10012.0,76000.0,29.0,0.4,36303.0,True,,,5.2,57000.0,False
app_415,1d35d4ee8b81e144f23aadaf77b94facfdfeffe193efab8cf336c258774cdae2,30-34,172.20.236.0,ec2fb61e1fcee2199821e9d61463854780625088e5e3471cf361dfd0a485f45d,"[{'category': 'Education', 'amount': 764}, {'category': 'Dining', 'amount': 804}]",,Male,10002.0,105000.0,32.0,0.06,37428.0,False,algorithm_risk_score,,,,False
app_416,920b85489be6b7a355c075396cdacc30aca9821194282da44bf58bbc913934dd,40-44,10.203.158.0,7b8a852e59dddf095e4b59fdbd87d4ef5f091353975c68c1ab6099c19cffea41,"[{'category': 'Entertainment', 'amount': 758}, {'category': 'Education', 'amount': 770}]",,Male,10066.0,100000.0,59.0,0.2,46148.0,False,algorithm_risk_score,,,,False
app_417,bb1c87876a53c38f8fc80cb346442877ab002dbdcca87069731bf4bf40b032b6,45-49,172.26.226.0,28f2cf44e5b685b3f068592db25d288eb453c065ca4a4d7937c3fc8661b2bf3f,"[{'category': 'Travel', 'amount': 739}, {'category': 'Healthcare', 'amount': 765}]",,Male,10072.0,63000.0,44.0,0.22,25271.0,True,,,4.7,48000.0,False
app_418,5adeab20eee7e44ff9426c326c4403546ca1370a890d36482f53e42347571c73,50-54,192.168.65.0,e177a496dc3ab0b3f1c0aa64fceb159f01947a8e997e30b57d3d7dad328c6233,"[{'category': 'Entertainment', 'amount': 197}]",,Female,90272.0,112000.0,82.0,0.05,70888.0,True,,,6.2,36000.0,False
app_419,7b977ff44dbe757d5b1d8167a35ba109856d07c52596ece988b5673f49255ba6,35-39,172.30.247.0,1ba5315ad2854a620de30798d90873fcbc7869dfbff02a4f612d18770834ad8f,"[{'category': 'Healthcare', 'amount': 145}, {'category': 'Travel', 'amount': 174}, {'category': 'Rent', 'amount': 647}]",,Male,10096.0,125000.0,5.0,0.24,63180.0,False,algorithm_risk_score,,,,False
app_420,3953fc00e8e1088eccc5e465898b6256759a7b75607c6b1abec8a6c279d44328,35-39,172.24.54.0,a9c262860f2313d69c89fba511b085e14487bb7de9d8c77246cc9a4903765f99,"[{'category': 'Utilities', 'amount': 65}]",,Female,10087.0,81000.0,23.0,0.14,19007.0,True,,,3.4,66000.0,False
app_421,20d90c1e1951ac332198ddad29b01e72b098d80bdbf193e9ff04fcf20001c21b,40-44,192.168.147.0,894e7ee2d261987a127679c1a9c65d8840fd3ebc49561c89a1452ad0f05a3349,"[{'category': 'Utilities', 'amount': 563}, {'category': 'Dining', 'amount': 861}]",,Male,10027.0,46000.0,44.0,0.06,5018.0,True,,,6.0,45000.0,False
app_422,f3e38b5e1f2b7df43289c2bc1208bb8bebe0b533d1e2e953d88314959d44d9f0,40-44,192.168.210.0,7eec2ab4b9ee39b849dbca2b3662894058e627b4d50b8760529f3dc19f242a39,"[{'category': 'Rent', 'amount': 322}]",,Female,90284.0,108000.0,80.0,0.37,30248.0,False,algorithm_risk_score,,,,False
app_423,8e321f386e8d1ed75f1b41e857158ba836048652d28f73b989cf641001fa91f0,30-34,192.168.76.0,21c1b72bbfe7cabfd49bcd745eb055d5ed5546e28f3395260b4e2eb4b84863bb,"[{'category': 'Travel', 'amount': 437}, {'category': 'Insurance', 'amount': 331}]",,Male,10026.0,103000.0,66.0,0.28,40301.0,True,,,3.6,41000.0,False
app_424,ab88e273f94f7adb99826834575b453a80f30931226102286da517b51b8e434c,40-44,192.168.252.0,354697ce482c75e9acf9e9addf38d9dd961c4bbeb1fcda9d9e5c14bfaf52a092,"[{'category': 'Dining', 'amount': 627}]",,Male,10020.0,98000.0,30.0,0.12,13780.0,False,algorithm_risk_score,,,,False
app_425,0b9937a1e3885f96753502972b7e9270074355046f3b21111e5c15571bac3c19,35-39,172.16.43.0,5ee75c522a7b428f263845fd075015367091ea4df47d0fd9de24c077ba444d6c,"[{'category': 'Dining', 'amount': 148}]",,Male,10095.0,144000.0,37.0,0.31,48632.0,True,,,5.7,59000.0,False
app_426,86deec63bc8637698c679c1d602a88742a89f3bc9e0cd71b530a049b0c39ef5b,55-59,10.3.22.0,ef5588a760f4b527ab60b1892aa21635d4d2e77644993ffd99130ee71f6e51f9,"[{'category': 'Transportation', 'amount': 369}]",,Female,90255.0,78000.0,105.0,0.09,49213.0,True,,,2.8,20000.0,False
app_427,688e25e4c279822f1d2100631c637d0c836dbecb49c8f1898f2c4606b1037ae3,40-44,10.236.75.0,fe66de503c2c645340aa1b0ec44b0aff79e01d1d73aba4ee24052a1cbac3f8bb,"[{'category': 'Insurance', 'amount': 890}]",,Male,90299.0,117000.0,80.0,0.27,39525.0,True,,,5.6,34000.0,False
app_428,7f6c4a31bb988beafd0e28629241d2708ab7bfdad1a5c65f063f52fb9f7d6b49,60-64,192.168.155.0,5cf3f6edd5c8ba6afc928a1d818418b3ed9561fc3c9deb4ec020b640d8d91279,"[{'category': 'Transportation', 'amount': 68}]",,Male,10053.0,103000.0,78.0,0.19,29305.0,True,,,4.0,74000.0,False
app_429,453b8a25f47d11d7cea7ca0919b4eef447e133f04c6406514adfd65fd59060ea,30-34,172.17.194.0,a07be21a06db9109d8dc43c3d9268cb4f6e5e11e2b3e24ece13a108307c3aea2,"[{'category': 'Travel', 'amount': 498}]",,Female,90286.0,77000.0,41.0,0.18,26023.0,False,algorithm_risk_score,,,,False
app_430,3a876dae164e2b77df59f6196d6b02e09e3725f414068512ede6659b60c51b42,45-49,192.168.140.0,295a09cb5eb73270eb5942be6a224c7efa914a70c82c5a2bfb367d88a2d3d10f,"[{'category': 'Insurance', 'amount': 748}]",,Female,10066.0,97000.0,28.0,0.19,17717.0,False,algorithm_risk_score,,,,False
app_431,c9d3ee3462656571ac7f394c15c1596dad7c634813f9d1631c236467ebf26aee,65-69,10.150.224.0,e28cc6d782df10e5f3aca4cd791cc803f4b5a053f9067b3300fb5d05d0ef0909,"[{'category': 'Travel', 'amount': 720}, {'category': 'Fitness', 'amount': 570}]",,Female,90203.0,68000.0,129.0,0.4,24830.0,False,algorithm_risk_score,,,,False
app_432,fe705cbc42cdb7253a256ea045a9a4d6b6ed73b6cb44933b8d94d9baaa172e91,20-24,10.141.150.0,6e973cdae8eef5305a1bb7afcea2b5ec19d932089c8cec2a2b8aca04afe2d2e2,"[{'category': 'Rent', 'amount': 453}]",,Female,90273.0,75000.0,8.0,0.18,24681.0,False,algorithm_risk_score,,,,False
app_433,57b9d2458d917df9d7b0aba2f1c459b160ebbbf5a6822be38fb8d00d824ad486,30-34,10.114.154.0,efafab3999622bd178eb81d90664876ec7f673847a96c9c59b6e2298ce254a6f,"[{'category': 'Entertainment', 'amount': 530}]",,Female,10010.0,67000.0,28.0,0.14,26113.0,True,,,4.4,78000.0,False
app_434,b832dcef63e9fca5d9952aed2d0169eec524c3fc885001fb45924db28f8818dd,25-29,192.168.194.0,2baec9d2b304af8585ab72836778dd5e25c88904536436242f2fa3e7d3d4de38,"[{'category': 'Shopping', 'amount': 644}]",,Male,10050.0,35000.0,0.0,0.27,14397.0,False,algorithm_risk_score,,,,False
app_435,769f65ce1269b410c3f3c7588a9f4b2e7fb8ab63a810dea0241b7b13f575fbc6,40-44,10.152.220.0,74168c1459c51cde7c74bc20a6972636f2e9bdc22a93824208bcf4fa295c7407,"[{'category': 'Shopping', 'amount': 663}]",,Male,10077.0,89000.0,51.0,0.22,11727.0,True,,,5.6,51000.0,False
app_436,cf2f4404ede2b3a9c2aa2ca0f74b5892099fd680ede48b6cd5456cddb97f5b6c,25-29,172.18.137.0,35d8055eb1a9e976d32420b183146835b3bf52d6d719ea2a6aaf6fd8ce4bdac2,"[{'category': 'Insurance', 'amount': 339}]",,Female,90217.0,45000.0,35.0,0.13,10311.0,True,,,3.9,63000.0,False
app_437,6130b2d053c40ee342c3b1f202229341fefcb5d83b959122ea39a58ff158a831,30-34,192.168.220.0,9129e3e27b252dc792684f540275eca94b4c19bc4bed9a62de78a8a255ac3c7e,"[{'category': 'Dining', 'amount': 825}]",,Female,10033.0,107000.0,59.0,0.33,33144.0,True,,,5.6,69000.0,False
app_438,6b55429bf523a23aed70c66cda31c5745affaabd4d7e54e03770380e102704fa,30-34,192.168.173.0,63a15a6fab90419fb5243db8515b1d9bb6cfeb3aa7cd25f71c305eabc7574baa,"[{'category': 'Travel', 'amount': 745}, {'category': 'Dining', 'amount': 136}, {'category': 'Fitness', 'amount': 612}]",,Male,10090.0,38000.0,35.0,0.22,7228.0,False,algorithm_risk_score,,,,False
app_439,bc8e754373c559ff5622977987e2762a233c86781646eab31de02c0c9ef51ab0,45-49,192.168.98.0,feeb0e5430c4b19a8aa1159df5f7491177e0ebc59df014eb4e452d5a00732968,"[{'category': 'Shopping', 'amount': 685}, {'category': 'Fitness', 'amount': 97}, {'category': 'Dining', 'amount': 838}]",,Male,10019.0,87000.0,72.0,0.12,50675.0,True,,,4.2,61000.0,False
app_440,315fb61499c237f602526e838779859341dae71721f8050b49b8ed5e3f2fc1ac,35-39,172.20.230.0,1505e5bb762ec8f00442ae206ae10c9188d00dde57294158c88c6b193df4fafd,"[{'category': 'Utilities', 'amount': 562}]",,Male,10009.0,74000.0,80.0,0.28,25925.0,True,,,5.3,73000.0,False
app_441,a9c634d449054956b86819f80cb7c316fb248ef40ea3b0af056cedca7dc99110,35-39,192.168.25.0,5e79540de6a4ffa77da0332b102dbf74757614a86d53788f0a497883d7c43c08,"[{'category': 'Fitness', 'amount': 894}]",,Female,90268.0,110000.0,20.0,0.12,23593.0,True,,,2.6,74000.0,False
app_442,fb4ad04a1e116b6c0d19b6830a9f8288e75a00757c0bc179074f522ee2d6839f,50-54,192.168.34.0,73a160ece1cdf304f2a2c919afd0182da97bbfd047946421405ab4da36f2d055,"[{'category': 'Healthcare', 'amount': 536}]",,Female,90232.0,58000.0,88.0,0.11,13402.0,False,algorithm_risk_score,,,,False
app_443,954bf5ba7b7ce5c3d111c7c512e5b9989e016d290b57dad44e600d7b00e23f20,50-54,172.31.192.0,044657f4f3c6951099fa946a538d5563f2d2acbc5c2b312a0a16a9b5f49ca964,"[{'category': 'Education', 'amount': 239}, {'category': 'Insurance', 'amount': 177}, {'category': 'Groceries', 'amount': 806}]",,Male,10040.0,101000.0,67.0,0.43,27879.0,True,,,5.5,31000.0,False
app_444,20c621f14e3119a29416934601139abcfc5ec28832cf1e55e3cf2ff3a71af049,40-44,10.4.242.0,403bcb449e9593cc75fc0170fa4fa6509118866abefc3107b871123ba89d40f4,"[{'category': 'Shopping', 'amount': 303}, {'category': 'Insurance', 'amount': 509}, {'category': 'Dining', 'amount': 291}]",,Male,10077.0,91000.0,56.0,0.23,28670.0,True,,,5.5,59000.0,False
app_445,06aafe68dea8c0cc04ad4a31d58b249c2af181096d3a44f5fb821f95848db195,65-69,192.168.193.0,9f69cecd95e428846043e4357684db267b69d437a14bc9de702d095346d67d91,"[{'category': 'Entertainment', 'amount': 862}]",,Female,90219.0,86000.0,71.0,0.14,17179.0,True,,,3.1,79000.0,False
app_446,16929bd7e05a85556bce7f46f9f6d894f4dd9ecbdbfbbec34a054296f70597bf,25-29,192.168.40.0,01aff1518ef6fe977006be8daf8654a5c22e1e050bfaaebb0c01b427f3b26abe,"[{'category': 'Travel', 'amount': 650}, {'category': 'Transportation', 'amount': 899}]",,Male,10015.0,73000.0,19.0,0.31,47962.0,True,,,3.4,20000.0,False
app_447,fbbbb9cb032e233ba8eb5370229f282e5a3a8a117d684932698c715eadfea072,60-64,172.23.251.0,686fc027609bb89c4af9f67a516a0c441f4285c0048ca62a6461cc66f1430c71,"[{'category': 'Groceries', 'amount': 139}]",,Male,10071.0,77000.0,48.0,0.19,28600.0,True,,,6.2,22000.0,False
app_448,94848d3c2edb57922fd79041f01aa3633984f2851aaad714b44f550ade2c28fd,40-44,172.26.210.0,08b2c46a8bd848d003f06fa90bce02df6cbcd0e85a5945052f39f4be1d4e6da0,"[{'category': 'Entertainment', 'amount': 83}]",,Female,90221.0,57000.0,22.0,0.23,12120.0,True,,,6.4,47000.0,False
app_449,74182295a4fd390296e64159534b0b2a781eae43c9142238390ba30a31a1ec51,55-59,172.23.144.0,9887128530c220277443c0a636d2ee47e989c2924393e91da78f5219ed758d03,"[{'category': 'Insurance', 'amount': 498}]",,Female,90234.0,75000.0,86.0,0.07,27467.0,True,,,5.7,54000.0,False
app_450,cd3f213573a8d70e5d983c39c156dcae83db85b420b49f6ddf380a2316e6bb8f,35-39,10.36.80.0,5fbe0c9136dd1005c4a85d83cb6678b5bfff02ea705e4deba687edcd508d707a,"[{'category': 'Dining', 'amount': 742}]",,Female,90227.0,89000.0,67.0,0.29,27374.0,False,algorithm_risk_score,,,,False
app_451,6f3a8098ebb5d7a8a60123bf664dafa4cc72c8d22c91d38173b13df0821b215a,40-44,192.168.184.0,ae6118ae9593feec39b887f155d35edb85d38f243184d707f7c9aa374d3af1d7,"[{'category': 'Transportation', 'amount': 733}]",,Male,10020.0,101000.0,49.0,0.12,24958.0,True,,,3.1,40000.0,False
app_452,3fba97545c27924914afee435e71f4fe1c9ca815feb7cc2d9723ed0d153c894a,30-34,192.168.219.0,738a2aee806372cc0796fa6a5559ef22faa19c0d1cc1bdd8c05c07bfc7a381fc,"[{'category': 'Groceries', 'amount': 626}, {'category': 'Rent', 'amount': 377}, {'category': 'Utilities', 'amount': 105}]",,Female,90221.0,66000.0,67.0,0.07,24654.0,False,algorithm_risk_score,,,,False
app_453,9852694ecad889820043417d0d01156d7f4aa34b86c319055c6ddcf3e4ac619a,25-29,192.168.178.0,0455becfdd155c9302057aa273561200a49e4934d355aa1991754a97fd5cf82e,"[{'category': 'Travel', 'amount': 372}, {'category': 'Groceries', 'amount': 145}]",,Male,10030.0,28000.0,0.0,0.22,12529.0,False,insufficient_credit_history,,,,False
app_454,5a865f87db9187bf2abefb52f7503954dfd397e995fc5b49eab5e76330cdf1c0,45-49,172.28.143.0,5b609cff3a0f9462a4c484f1b289c57581486fd5af56cc8a2365215d5516dbd5,"[{'category': 'Travel', 'amount': 592}]",,Female,90219.0,99000.0,74.0,0.18,32988.0,True,,,5.3,76000.0,False
app_455,1d5d5c406e4ad6f815b388766d919da2746fbadf0115a0c71d101d40bd122b33,45-49,192.168.136.0,58d7b0cd8c2781d9ce327924564d25069f7cbc5ea49d64d94fe64b869c2c415c,"[{'category': 'Insurance', 'amount': 508}, {'category': 'Fitness', 'amount': 863}]",,Male,10020.0,92000.0,64.0,0.12,29125.0,True,,,5.1,59000.0,False
app_456,aef4234de51b630f6a8f5e23a2e8d7f2fade8574bb6a2cdc7a8a24be8dcd0435,45-49,172.24.150.0,f10df7851def05eae55802c54bf46b11fe83545269ed646c829c18e584abc912,"[{'category': 'Dining', 'amount': 611}]",,Male,10070.0,84000.0,24.0,0.34,38163.0,True,,,6.5,74000.0,False
app_457,70e0814187d65cf48c7ba9fd17a602dd5d35eb96ff444bcdd14d06fd89e3be66,60-64,10.38.185.0,7bd224cd7875442bb95dbedcce2bca9a82d0a69cb4ee20f8af590d21f1153e53,"[{'category': 'Rent', 'amount': 526}, {'category': 'Groceries', 'amount': 683}, {'category': 'Gambling', 'amount': 444}]",,Female,90270.0,126000.0,95.0,0.34,55610.0,True,,,6.2,34000.0,False
app_458,f7da3a81d98068f85135339f9b7c21618b8fbac2c0105541a2859a638aa3acce,45-49,192.168.143.0,dc2cc451ffe908fabd7fa476de92019fbf0d15950d421b3b003b03b51956bc4c,"[{'category': 'Groceries', 'amount': 424}, {'category': 'Alcohol', 'amount': 247}]",,Male,10006.0,90000.0,45.0,0.37,28672.0,True,,,4.3,45000.0,False
